Office of the Superintendent of Bankruptcy,,,,,,,,,,,,,,,,,
Business Bankruptcy Statistics by the North American Industry Classification System by Province,,,,,,,,,,,,,,,,,
Year: 2022,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Bureau du surintendent des faillites,,,,,,,,,,,,,,,,,
Statistiques provinciales sur les faillites d'entreprise selon le Système de classification des industries de l'Amerique du Nord,,,,,,,,,,,,,,,,,
Année: 2022,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
TYPE,CODE,TITLE,TITRE,"N.L 
T.-N.-L.","N.S. 
N.-É.","P.E.I. 
Î.-P.-É.","N.B. 
N.-B.","QUE. 
QC","ONT. 
ONT.","MAN. 
MAN.","SASK. 
SASK.","ALTA. 
ALB.","B.C. 
C.-B.","N.W.T. 
T.-N.-O.","Y.T. 
YUKON","NUN. 
NUN.","CANADA 
CANADA"
Industry Group / Groupe industriel:,7223,Special Food Services,Services de restauration spéciaux,0,0,0,0,19,7,0,2,2,1,0,0,0,31
Industry / Industrie:,72231,Food Service Contractors,Entrepreneurs en restauration,0,0,0,0,9,2,0,1,2,0,0,0,0,14
National Industry / Industrie nationale:,722310,Food Service Contractors,Entrepreneurs en restauration,0,0,0,0,9,2,0,1,2,0,0,0,0,14
Industry / Industrie:,72232,Caterers,Traiteurs,0,0,0,0,10,4,0,1,0,1,0,0,0,16
National Industry / Industrie nationale:,722320,Caterers,Traiteurs,0,0,0,0,10,4,0,1,0,1,0,0,0,16
Industry / Industrie:,72233,Mobile Food Services,Cantines et comptoirs mobiles,0,0,0,0,0,1,0,0,0,0,0,0,0,1
National Industry / Industrie nationale:,722330,Mobile Food Services,Cantines et comptoirs mobiles,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Industry Group / Groupe industriel:,7224,Drinking Places (Alcoholic Beverages),Débits de boissons (alcoolisées),0,0,0,0,12,0,0,0,0,0,0,0,0,12
Industry / Industrie:,72241,Drinking Places (Alcoholic Beverages),Débits de boissons (alcoolisées),0,0,0,0,12,0,0,0,0,0,0,0,0,12
National Industry / Industrie nationale:,722410,Drinking Places (Alcoholic Beverages),Débits de boissons (alcoolisées),0,0,0,0,12,0,0,0,0,0,0,0,0,12
Sector / Secteur:,81,Other Services (except Public Administration),"Autres services, sauf les administrations publiques",1,1,0,3,109,42,2,3,8,10,0,0,0,179
Sub Sector / Sous-secteur:,811,Repair and Maintenance,Réparation et entretien,0,0,0,2,50,14,0,1,4,4,0,0,0,75
Industry Group / Groupe industriel:,8111,Automotive Repair and Maintenance,Réparation et entretien de véhicules automobiles,0,0,0,2,30,10,0,1,2,4,0,0,0,49
Industry / Industrie:,81111,Automotive Mechanical and Electrical Repair and Maintenance,Réparation et entretien mécaniques et électriques de véhicules automobiles,0,0,0,2,16,6,0,0,2,4,0,0,0,30
National Industry / Industrie nationale:,811111,General Automotive Repair,Réparations générales de véhicules automobiles,0,0,0,2,9,3,0,0,1,2,0,0,0,17
National Industry / Industrie nationale:,811112,Automotive Exhaust System Repair,Réparation de systèmes d'échappement de véhicules automobiles,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,811119,Other Automotive Mechanical and Electrical Repair and Maintenance,"Autres services de réparation et d'entretien mécaniques et électriques de
véhicules automobiles",0,0,0,0,7,3,0,0,1,2,0,0,0,13
Industry / Industrie:,81112,"Automotive Body, Paint, Interior and Glass Repair","Réparation de la carrosserie, de la peinture, de l'intérieur et des glaces et
pare-brise de véhicule",0,0,0,0,3,1,0,0,0,0,0,0,0,4
National Industry / Industrie nationale:,811121,"Automotive Body, Paint and Interior Repair and Maintenance","Réparation et entretien de la carrosserie, de la peinture et de l'intérieur de
véhicules automobiles",0,0,0,0,3,1,0,0,0,0,0,0,0,4
National Industry / Industrie nationale:,811122,Automotive Glass Replacement Shops,Ateliers de remplacement de glaces et de pare-brise,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Industry / Industrie:,81119,Other Automotive Repair and Maintenance,Autres services de réparation et d'entretien de véhicules automobiles,0,0,0,0,11,3,0,1,0,0,0,0,0,15
National Industry / Industrie nationale:,811192,Car Washes,Lave-autos,0,0,0,0,4,0,0,1,0,0,0,0,0,5
National Industry / Industrie nationale:,811199,All Other Automotive Repair and Maintenance,"Tous les autres services de réparation et d'entretien de véhicules
automobiles",0,0,0,0,7,3,0,0,0,0,0,0,0,10
Industry Group / Groupe industriel:,8112,Electronic and Precision Equipment Repair and Maintenance,Réparation et entretien de matériel électronique et de matériel de précision,0,0,0,0,3,0,0,0,0,0,0,0,0,3
Industry / Industrie:,81121,Electronic and Precision Equipment Repair and Maintenance,Réparation et entretien de matériel électronique et de matériel de précision,0,0,0,0,3,0,0,0,0,0,0,0,0,3
National Industry / Industrie nationale:,811210,Electronic and Precision Equipment Repair and Maintenance,Réparation et entretien de matériel électronique et de matériel de précision,0,0,0,0,3,0,0,0,0,0,0,0,0,3
Industry Group / Groupe industriel:,8113,"Commercial and Industrial Machinery and Equipment (except Automotive
and Electronic) Repair and Main","Réparation et entretien de machines et de matériel d'usage commercial et
industriel, sauf les véhicu",0,0,0,0,10,2,0,0,0,0,0,0,0,12
Industry / Industrie:,81131,"Commercial and Industrial Machinery and Equipment (except Automotive
and Electronic) Repair and Main","Réparation et entretien de machines et de matériel d'usage commercial et
industriel, sauf les véhicu",0,0,0,0,10,2,0,0,0,0,0,0,0,12
National Industry / Industrie nationale:,811310,"Commercial and Industrial Machinery and Equipment (except Automotive
and Electronic) Repair and Main","Réparation et entretien de machines et de matériel d'usage commercial et
industriel, sauf les véhicu",0,0,0,0,10,2,0,0,0,0,0,0,0,12
Industry Group / Groupe industriel:,8114,Personal and Household Goods Repair and Maintenance,Réparation et entretien d'articles personnels et ménagers,0,0,0,0,7,2,0,0,2,0,0,0,0,11
Industry / Industrie:,81141,Home and Garden Equipment and Appliance Repair and Maintenance,"Réparation et entretien d'appareils ménagers et de matériel de maison et de
jardin",0,0,0,0,1,1,0,0,0,0,0,0,0,2
National Industry / Industrie nationale:,811411,Home and Garden Equipment Repair and Maintenance,Réparation et entretien de matériel de maison et de jardin,0,0,0,0,1,0,0,0,0,0,0,0,0,1
National Industry / Industrie nationale:,811412,Appliance Repair and Maintenance,Réparation et entretien d'appareils ménagers,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Industry / Industrie:,81142,Reupholstery and Furniture Repair,Rembourrage et réparation de meubles,0,0,0,0,1,0,0,0,0,0,0,0,0,1
National Industry / Industrie nationale:,811420,Reupholstery and Furniture Repair,Rembourrage et réparation de meubles,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Industry / Industrie:,81143,Footwear and Leather Goods Repair,Réparation de chaussures et de maroquinerie,0,0,0,0,1,0,0,0,0,0,0,0,0,1
National Industry / Industrie nationale:,811430,Footwear and Leather Goods Repair,Réparation de chaussures et de maroquinerie,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Industry / Industrie:,81149,Other Personal and Household Goods Repair and Maintenance,"Autres services de réparation et d'entretien d'articles personnels et
ménagers",0,0,0,0,4,1,0,0,2,0,0,0,0,7
National Industry / Industrie nationale:,811490,Other Personal and Household Goods Repair and Maintenance,"Autres services de réparation et d'entretien d'articles personnels et
ménagers",0,0,0,0,4,1,0,0,2,0,0,0,0,7
Sub Sector / Sous-secteur:,812,Personal and Laundry Services,Services personnels et services de blanchissage,1,1,0,1,49,21,1,2,4,6,0,0,0,86
Industry Group / Groupe industriel:,8121,Personal Care Services,Services de soins personnels,1,1,0,1,32,14,1,2,4,4,0,0,0,60
Industry / Industrie:,81211,Hair Care and Esthetic Services,Services de coiffure et d'esthétique,1,1,0,1,23,9,0,0,1,2,0,0,0,38
National Industry / Industrie nationale:,812114,Barber Shops,Salons de coiffure pour hommes,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,812115,Beauty Salons,Salons de beauté,1,1,0,0,14,8,0,0,0,2,0,0,0,26
National Industry / Industrie nationale:,812116,Unisex Hair Salons,Salons de coiffure mixtes,0,0,0,1,9,1,0,0,1,0,0,0,0,12
Industry / Industrie:,81219,Other Personal Care Services,Autres services de soins personnels,0,0,0,0,9,5,1,2,3,2,0,0,0,22
National Industry / Industrie nationale:,812190,Other Personal Care Services,Autres services de soins personnels,0,0,0,0,9,5,1,2,3,2,0,0,0,22
Industry Group / Groupe industriel:,8122,Funeral Services,Services funéraires,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Industry / Industrie:,81221,Funeral Homes,Salons funéraires,0,0,0,0,1,0,0,0,0,0,0,0,0,1
National Industry / Industrie nationale:,812210,Funeral Homes,Salons funéraires,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Industry / Industrie:,81222,Cemeteries and Crematoria,Cimetières et crématoriums,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,812220,Cemeteries and Crematoria,Cimetières et crématoriums,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Industry Group / Groupe industriel:,8123,Dry Cleaning and Laundry Services,Services de nettoyage à sec et de blanchissage,0,0,0,0,7,3,0,0,0,2,0,0,0,12
Industry / Industrie:,81231,Coin-Operated Laundries and Dry Cleaners,Blanchisseries et nettoyeurs à sec libre-service,0,0,0,0,1,0,0,0,0,2,0,0,0,3
National Industry / Industrie nationale:,812310,Coin-Operated Laundries and Dry Cleaners,Blanchisseries et nettoyeurs à sec libre-service,0,0,0,0,1,0,0,0,0,2,0,0,0,3
Industry / Industrie:,81232,Dry Cleaning and Laundry Services (except Coin-Operated),"Services de nettoyage à sec et de blanchissage, sauf le libre-service",0,0,0,0,5,3,0,0,0,0,0,0,0,8
National Industry / Industrie nationale:,812320,Dry Cleaning and Laundry Services (except Coin-Operated),"Services de nettoyage à sec et de blanchissage, sauf le libre-service",0,0,0,0,5,3,0,0,0,0,0,0,0,8
Industry / Industrie:,81233,Linen and Uniform Supply,Fourniture de linge et d'uniformes,0,0,0,0,1,0,0,0,0,0,0,0,0,1
National Industry / Industrie nationale:,812330,Linen and Uniform Supply,Fourniture de linge et d'uniformes,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Industry Group / Groupe industriel:,8129,Other Personal Services,Autres services personnels,0,0,0,0,9,4,0,0,0,0,0,0,0,13
Industry / Industrie:,81291,Pet Care (except Veterinary) Services,"Soins pour animaux de maison, sauf les services vétérinaires",0,0,0,0,4,2,0,0,0,0,0,0,0,6
National Industry / Industrie nationale:,812910,Pet Care (except Veterinary) Services,"Soins pour animaux de maison, sauf les services vétérinaires",0,0,0,0,4,2,0,0,0,0,0,0,0,6
Industry / Industrie:,81292,Photo Finishing Services,Services de développement et de tirage de photos,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,812921,Photo Finishing Laboratories (except One-Hour),"Laboratoires de développement et de tirage de photos, sauf le service en
une heure",0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,812922,One-Hour Photo Finishing,Développement et tirage de photos en une heure,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Industry / Industrie:,81293,Parking Lots and Garages,Stationnements et garages,0,0,0,0,3,0,0,0,0,0,0,0,0,3
National Industry / Industrie nationale:,812930,Parking Lots and Garages,Stationnements et garages,0,0,0,0,3,0,0,0,0,0,0,0,0,3
Industry / Industrie:,81299,All Other Personal Services,Tous les autres services personnels,0,0,0,0,2,2,0,0,0,0,0,0,0,4
National Industry / Industrie nationale:,812990,All Other Personal Services,Tous les autres services personnels,0,0,0,0,2,2,0,0,0,0,0,0,0,4
Sub Sector / Sous-secteur:,813,"Religious, Grant-Making, Civic, and Professional and Similar Organizations","Organismes religieux, fondations, groupes de citoyens et organisations
professionnelles et similaire",0,0,0,0,5,7,1,0,0,0,0,0,0,13
Industry Group / Groupe industriel:,8131,Religious Organizations,Organismes religieux,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Industry / Industrie:,81311,Religious Organizations,Organismes religieux,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,813110,Religious Organizations,Organismes religieux,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Industry Group / Groupe industriel:,8132,Grant-Making and Giving Services,Fondations et organismes de charité,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Industry / Industrie:,81321,Grant-Making and Giving Services,Fondations et organismes de charité,0,0,0,0,0,1,0,0,0,0,0,0,0,1
National Industry / Industrie nationale:,813210,Grant-Making and Giving Services,Fondations et organismes de charité,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Industry Group / Groupe industriel:,8133,Social Advocacy Organizations,Organismes d'action sociale,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Industry / Industrie:,81331,Social Advocacy Organizations,Organismes d'action sociale,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,813310,Social Advocacy Organizations,Organismes d'action sociale,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Industry Group / Groupe industriel:,8134,Civic and Social Organizations,Organisations civiques et amicales,0,0,0,0,2,2,1,0,0,0,0,0,0,5
Industry / Industrie:,81341,Civic and Social Organizations,Organisations civiques et amicales,0,0,0,0,2,2,1,0,0,0,0,0,0,5
National Industry / Industrie nationale:,813410,Civic and Social Organizations,Organisations civiques et amicales,0,0,0,0,2,2,1,0,0,0,0,0,0,5
Industry Group / Groupe industriel:,8139,"Business, Professional, Labour and Other Membership Organizations","Associations de gens d'affaires, organisations professionnelles et syndicales
et autres associations",0,0,0,0,3,4,0,0,0,0,0,0,0,7
Industry / Industrie:,81391,Business Associations,Associations de gens d'affaires,0,0,0,0,1,1,0,0,0,0,0,0,0,2
National Industry / Industrie nationale:,813910,Business Associations,Associations de gens d'affaires,0,0,0,0,1,1,0,0,0,0,0,0,0,2
Industry / Industrie:,81392,Professional Organizations,Organisations professionnelles,0,0,0,0,1,3,0,0,0,0,0,0,0,4
National Industry / Industrie nationale:,813920,Professional Organizations,Organisations professionnelles,0,0,0,0,1,3,0,0,0,0,0,0,0,4
Industry / Industrie:,81393,Labour Organizations,Organisations syndicales,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,813930,Labour Organizations,Organisations syndicales,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Industry / Industrie:,81394,Political Organizations,Organisations politiques,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,813940,Political Organizations,Organisations politiques,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Industry / Industrie:,81399,Other Membership Organizations,Autres associations,0,0,0,0,1,0,0,0,0,0,0,0,0,1
National Industry / Industrie nationale:,813990,Other Membership Organizations,Autres associations,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Sub Sector / Sous-secteur:,814,Private Households,Ménages privés,0,0,0,0,5,0,0,0,0,0,0,0,0,5
Industry Group / Groupe industriel:,8141,Private Households,Ménages privés,0,0,0,0,5,0,0,0,0,0,0,0,0,5
Industry / Industrie:,81411,Private Households,Ménages privés,0,0,0,0,5,0,0,0,0,0,0,0,0,5
National Industry / Industrie nationale:,814110,Private Households,Ménages privés,0,0,0,0,5,0,0,0,0,0,0,0,0,5
Sector / Secteur:,91,Public Administration,Administrations publiques,0,0,0,0,6,2,0,0,0,0,0,0,0,8
Sub Sector / Sous-secteur:,911,Federal Government Public Administration,Administration publique fédérale,0,0,0,0,3,0,0,0,0,0,0,0,0,3
Industry Group / Groupe industriel:,9111,Defence Services,Services de défense,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Industry / Industrie:,91111,Defence Services,Services de défense,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,911110,Defence Services,Services de défense,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Industry Group / Groupe industriel:,9112,Federal Protective Services,Services de protection fédéraux,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Industry / Industrie:,91121,Federal Courts of Law,Tribunaux fédéraux,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,911210,Federal Courts of Law,Tribunaux fédéraux,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Industry / Industrie:,91122,Federal Correctional Services,Services correctionnels fédéraux,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,911220,Federal Correctional Services,Services correctionnels fédéraux,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Industry / Industrie:,91123,Federal Police Services,Services de police fédéraux,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,911230,Federal Police Services,Services de police fédéraux,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Industry / Industrie:,91124,Federal Regulatory Services,Services de réglementation fédéraux,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,911240,Federal Regulatory Services,Services de réglementation fédéraux,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Industry / Industrie:,91129,Other Federal Protective Services,Autres services de protection fédéraux,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,911290,Other Federal Protective Services,Autres services de protection fédéraux,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Industry Group / Groupe industriel:,9113,"Federal Labour, Employment and Immigration Services","Services fédéraux relatifs à la main-d'oeuvre, à l'emploi et à l'immigration",0,0,0,0,3,0,0,0,0,0,0,0,0,3
Industry / Industrie:,91131,Federal Labour and Employment Services,Services fédéraux relatifs à la main-d'oeuvre et à l'emploi,0,0,0,0,1,0,0,0,0,0,0,0,0,1
National Industry / Industrie nationale:,911310,Federal Labour and Employment Services,Services fédéraux relatifs à la main-d'oeuvre et à l'emploi,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Industry / Industrie:,91132,Immigration Services,Services d'immigration,0,0,0,0,1,0,0,0,0,0,0,0,0,1
National Industry / Industrie nationale:,911320,Immigration Services,Services d'immigration,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Industry / Industrie:,91139,"Other Federal Labour, Employment and Immigration Services","Autres services fédéraux relatifs à la main-d'oeuvre, à l'emploi et à
l'immigration",0,0,0,0,1,0,0,0,0,0,0,0,0,1
National Industry / Industrie nationale:,911390,"Other Federal Labour, Employment and Immigration Services","Autres services fédéraux relatifs à la main-d'oeuvre, à l'emploi et à
l'immigration",0,0,0,0,1,0,0,0,0,0,0,0,0,1
Industry Group / Groupe industriel:,9114,Foreign Affairs and International Assistance,Affaires étrangères et aide internationale,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Industry / Industrie:,91141,Foreign Affairs,Affaires étrangères,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,911410,Foreign Affairs,Affaires étrangères,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Industry / Industrie:,91142,International Assistance,Aide internationale,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,911420,International Assistance,Aide internationale,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Industry Group / Groupe industriel:,9119,Other Federal Government Public Administration,Autres services de l'administration publique fédérale,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Industry / Industrie:,91191,Other Federal Government Public Administration,Autres services de l'administration publique fédérale,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,911910,Other Federal Government Public Administration,Autres services de l'administration publique fédérale,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sub Sector / Sous-secteur:,912,Provincial and Territorial Public Administration,Administrations publiques provinciales et territoriales,0,0,0,0,2,0,0,0,0,0,0,0,0,2
